recording_id	recording_title	recording_path	performer_name	label_name	catalog_number	format	source_id	source_reference	confidence	review_status
REC001042	Cuando Seas Dichosa	/recordings/cuando-seas-dichosa-3	Alberto Suarez	Peerless	3708	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001043	Cuando Sufras	/recordings/cuando-sufras-1	Lola Beltrán	Peerless	4131-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001044	Cuando Te Canses De Llorar	/recordings/cuando-te-canses-de-llorar-12	Juan Mendoza	Peerless	6076	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001045	Cuando Te Conoci	/recordings/cuando-te-conoci-16	Salvador Huerta	Peerless	LP-2015	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001046	Cuando Te Hagan Sufrir	/recordings/cuando-te-hagan-sufrir	Lupe Mejia	Peerless	7079	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001047	Cuando Te Quedes Sin Amor	/recordings/cuando-te-quedes-sin-amor-0	Los Baby’s	Peerless	LP-1999	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001048	Cuando Te Vayas	/recordings/cuando-te-vayas-28	Dueto San Martin	Peerless	8357-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001049	Cuando Te Vuelva A Ver	/recordings/cuando-te-vuelva-ver-5	Beatriz Eugenia	Peerless	2549	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001050	Cuando Tu Lo Decidas	/recordings/cuando-tu-lo-decidas-1	Juan Zaizar	Peerless	11322-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001051	Cuando Tu Te Enojas	/recordings/cuando-tu-te-enojas	Hermanos Zaizar	Peerless	S-1523	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001052	Cuando Vayas A Mi Tumba	/recordings/cuando-vayas-mi-tumba-2	La Prieta Linda	Peerless	7071	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001053	Cuando Vengas Llorando	/recordings/cuando-vengas-llorando-0	Chabela Durán	Peerless	2499	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001054	Cuando Viene La Noche	/recordings/cuando-viene-la-noche	Enrique Olivarez	Peerless	5126	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001055	Cuando Vivas Conmigo	/recordings/cuando-vivas-conmigo-41	Lola Beltrán	Peerless	8550-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001056	Cuando Vivas Conmigo	/recordings/cuando-vivas-conmigo-42	Conjunto San Benito Alegre	Peerless	10042-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001057	Cuando Vivas Conmigo	/recordings/cuando-vivas-conmigo-58	Lola Beltrán	Peerless	LD-1160	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001058	Cuando Volveras	/recordings/cuando-volveras-0	Martha Triana	Peerless	2346	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001059	Cuando Ya No Me Quieras	/recordings/cuando-ya-no-me-quieras-29	Juan Mendoza	Peerless	s-1441	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001060	Cuanto Amor	/recordings/cuanto-amor-4	Pedro Infante	Peerless	4157	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001061	Cuanto Amor	/recordings/cuanto-amor-6	Pedro Infante	Peerless	M-1064	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001062	Cuanto Te Quiero	/recordings/cuanto-te-quiero-28	Hermanas Hernández	Peerless	2597	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001063	Cuatitos De La Parranda	/recordings/cuatitos-de-la-parranda-5	Dueto Los Valedores	Peerless	2548	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001064	Cuatro Caminos	/recordings/cuatro-caminos-35	Pedro Infante	Peerless	3324	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001065	Cuatro Caminos	/recordings/cuatro-caminos-48	Pedro Infante	Peerless	LPL-184	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001066	Cuatro Caminos	/recordings/cuatro-caminos-49	Pedro Infante	Peerless	LP-1051	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001067	Cuatro Copas	/recordings/cuatro-copas-37	Lola Beltrán	Peerless	5042-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001068	Cuatro Copas	/recordings/cuatro-copas-45	Lola Beltrán	Peerless	1774	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001069	Cuatro Copas	/recordings/cuatro-copas-46	Lola Beltrán	Peerless	PLP-4002	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001070	Cuatro Milpas	/recordings/cuatro-milpas-57	Banda Mochis De Porfirio Amarillas	Peerless	AP-114	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001071	Cuatro Palabras	/recordings/cuatro-palabras-4	Los Duendes	Peerless	5092	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001072	Cuatro Puñales	/recordings/cuatro-pu%C3%B1ales-3	Martin Y Eloisa	Peerless	1752	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001073	Cuatro Vidas	/recordings/cuatro-vidas-46	Martin Y Eloisa	Peerless	1945	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001074	Cuatro Vidas	/recordings/cuatro-vidas-59	Pedro Infante	Peerless	LPL-192	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001075	Cuatro Vidas	/recordings/cuatro-vidas-60	Mariachi Jalisco De Pepe Villa	Peerless	LPL-321	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001076	Cuatro Vidas	/recordings/cuatro-vidas-61		Peerless	LPL-402	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	medium	needs_review
REC001077	Cuatro Vidas	/recordings/cuatro-vidas-62	Agueda Curiel	Peerless	LD-555	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001078	Cucurrucucu Paloma	/recordings/cucurrucucu-paloma-10	Lola Beltran Y Hnos. Michel	Peerless	4426	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001079	Cucurrucucu Paloma	/recordings/cucurrucucu-paloma-17	Lola Beltrán	Peerless	S-1470	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001080	Cucurrucucu Paloma	/recordings/cucurrucucu-paloma-18	Salvador Huerta	Peerless	LP-1975	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001081	Cucurrucucu Paloma	/recordings/cucurrucucu-paloma-19	Beatriz Adriana	Peerless	LP-1986	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001082	Cucurrucucu Paloma	/recordings/cucurrucucu-paloma-20	Lola Beltrán	Peerless	2044	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001083	Cucurucucu Paloma	/recordings/cucurucucu-paloma-0	Lola Beltran Y Hnos. Michel	Peerless	4426-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001084	Cuerdas De Mi Guitarra	/recordings/cuerdas-de-mi-guitarra-5	Mario Alberto Rodríguez	Peerless	3227	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001085	Culpable	/recordings/culpable-23	Rosa Maria	Peerless	2794	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001086	Culpable	/recordings/culpable-24	Hnas. Hernandez	Peerless	3051	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001087	Cumbia Arabe	/recordings/cumbia-arabe-3	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001088	Cumbia Cale	/recordings/cumbia-cale-0	Los Sonor’s	Peerless	9855-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001089	Cumbia De La Sal	/recordings/cumbia-de-la-sal	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001090	Cumbia De Los Pajaritos	/recordings/cumbia-de-los-pajaritos	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001091	Cumbia Del Eco	/recordings/cumbia-del-eco	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001092	Cumbia Del Muerto	/recordings/cumbia-del-muerto-1	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001093	Cumbia Del Serrote	/recordings/cumbia-del-serrote	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001094	Cumbia Sampuesana	/recordings/cumbia-sampuesana	Mariachi Mexico	Peerless	lp-1878	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001095	Cumparsita	/recordings/cumparsita-0	Orquesta De Abel Domínguez	Peerless	1973	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001096	Cuna Humilde	/recordings/cuna-humilde-3	Hermanas Hernández	Peerless	4265-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001097	Cuquita	/recordings/cuquita-14	Mariachi Güitrón	Peerless	2821	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001098	Cuquita	/recordings/cuquita-15	Lola Beltrán	Peerless	6090	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001099	Cuquita	/recordings/cuquita-19	Lola Beltrán	Peerless	LPL-483	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001100	Currito De La Cruz	/recordings/currito-de-la-cruz-1	Mariachi Perla De Occidente	Peerless	2459	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001101	Curru Cu Cu	/recordings/curru-cu-cu-3	Agueda Curiel	Peerless	LD-555	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001102	Cuñao	/recordings/cu%C3%B1ao	Leandro Espinoza	Peerless	8030-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001103	Dame Tu Amor	/recordings/dame-tu-amor-35	Mario Alberto Rodríguez	Peerless	2119	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001104	Dame Tu Olvido	/recordings/dame-tu-olvido-1	Trio Los Paisanos	Peerless	4212-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001105	Dame Un Beso	/recordings/dame-un-beso-17	La Prieta Linda	Peerless	5114	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001106	Dame Un Dia De Tu Vida	/recordings/dame-un-dia-de-tu-vida	Hermanos Zaizar	Peerless	1658	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001107	Danza De Tata Juriata Y Nana Cutzi	/recordings/danza-de-tata-juriata-y-nana-cutzi	Orquesta De Cuerdas Y Alientos De Alejandro Perucho	Peerless	1663	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001108	Danzas Calabaceadas	/recordings/danzas-calabaceadas	Mariachi De Alfredo Serna	Peerless	LD-530	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001109	De A Monton	/recordings/de-monton-3	Los Alegres de Terán	Peerless	5543	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001110	De Apokianchis	/recordings/de-apokianchis-0	Manuelita Arriola	Peerless	1921	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001111	De Aquí Pa’l Real	/recordings/de-aqu%C3%AD-pa%E2%80%99l-real-11	Los Broncos De Reynosa	Peerless	1003-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001112	De Boca En Boca	/recordings/de-boca-en-boca-0	Trio Copacabaña	Peerless	5140	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001113	De Buena Gana	/recordings/de-buena-gana-13	Lola Beltrán	Peerless	5100	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001114	De Buena Gana	/recordings/de-buena-gana-14	Lola Beltrán	Peerless	LPL-400	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001115	De Chivo Los Tamales	/recordings/de-chivo-los-tamales-0	Las Calandrias	Peerless	4859-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001116	De Cigarro En Cigarro	/recordings/de-cigarro-en-cigarro-4	Juan Mendoza	Peerless	5119	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001117	De Cigarro En Cigarro	/recordings/de-cigarro-en-cigarro-6	Juan Mendoza	Peerless	s-1441	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001118	De Colores	/recordings/de-colores-14	Trio Hermanos Michel	Peerless	8755-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001119	De Corazon A Corazon	/recordings/de-corazon-corazon-3	Daltas	Peerless	4004	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001120	De Cuando En Cuando	/recordings/de-cuando-en-cuando-3	Martin Y Malena	Peerless	1999	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001121	De Dia Y De Noche	/recordings/de-dia-y-de-noche-5	Hermanas Cora	Peerless	5306	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001122	De Dia Y De Noche	/recordings/de-dia-y-de-noche-6	Los Broncos De Reynosa	Peerless	7973-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001123	De Dia Y De Noche	/recordings/de-dia-y-de-noche-9	Los Broncos De Reynosa	Peerless	AP-108	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001124	De Durango A Chihuahua	/recordings/de-durango-chihuahua-0	Los Broncos De Reynosa	Peerless	7595	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001125	De Enero A Enero	/recordings/de-enero-enero-3	Trio Los Jaibos	Peerless	4362-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001126	De Feria En Feria	/recordings/de-feria-en-feria	Salvador Huerta	Peerless	LP-2015	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001127	De Mano En Mano	/recordings/de-mano-en-mano-8	Lola Beltrán	Peerless	7372	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001128	De Mano En Mano	/recordings/de-mano-en-mano-12	Lola Beltrán	Peerless	LD-579	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001129	De Pies A Cabeza	/recordings/de-pies-cabeza-8	Trio Los Embajadores	Peerless	3926	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001130	De Pueblo En Pueblo	/recordings/de-pueblo-en-pueblo-1	Banda Regional Sinaloense De Cruz Lizárraga	Peerless	5628-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001131	De Puerto En Puerto	/recordings/de-puerto-en-puerto-9	Lupe Aguilar	Peerless	10086-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001132	De Que Presumes	/recordings/de-que-presumes-5	Manuel D. Núñez	Peerless	10014-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001133	De Que Vale Llorar	/recordings/de-que-vale-llorar-0	David Zaizar	Peerless	5073	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001134	De Que Vale Llorar	/recordings/de-que-vale-llorar-1	David Zaizar	Peerless	LPL-358	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001135	De Quien Estas Enamorada	/recordings/de-quien-estas-enamorada-9	Juan Mendoza	Peerless	S-1471	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001136	De Quien Estas Enamorada	/recordings/de-quien-estas-enamorada-10	Juan Mendoza	Peerless	7139	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC001137	De Tanto Amar	/recordings/de-tanto-amar-0	Pedro Infante	Peerless	5064	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
