recording_id	song_id	relationship_type	source_id	confidence	review_status
REC003581	SONG002665	exact_title	SRC0003	high	approved
REC003582	SONG002665	exact_title	SRC0003	high	approved
REC003583	SONG002666	exact_title	SRC0003	high	approved
REC003584	SONG002667	exact_title	SRC0003	high	approved
REC003585	SONG002668	exact_title	SRC0003	high	approved
REC003586	SONG002668	exact_title	SRC0003	high	approved
REC003587	SONG002669	exact_title	SRC0003	high	approved
REC003588	SONG002670	exact_title	SRC0003	high	approved
REC003589	SONG002671	exact_title	SRC0003	high	approved
REC003590	SONG002672	exact_title	SRC0003	high	approved
REC003591	SONG002672	exact_title	SRC0003	high	approved
REC003592	SONG002672	exact_title	SRC0003	high	approved
REC003593	SONG002673	exact_title	SRC0003	high	approved
REC003594	SONG002674	exact_title	SRC0003	high	approved
REC003595	SONG002675	exact_title	SRC0003	high	approved
REC003596	SONG002676	exact_title	SRC0003	high	approved
REC003597	SONG002677	exact_title	SRC0003	high	approved
REC003598	SONG002678	exact_title	SRC0003	high	approved
REC003599	SONG002678	exact_title	SRC0003	high	approved
REC003600	SONG002678	exact_title	SRC0003	high	approved
REC003601	SONG002679	exact_title	SRC0003	high	approved
REC003602	SONG002680	exact_title	SRC0003	high	approved
REC003603	SONG002681	exact_title	SRC0003	high	approved
REC003604	SONG002682	exact_title	SRC0003	high	approved
REC003605	SONG002683	exact_title	SRC0003	high	approved
REC003606	SONG002684	exact_title	SRC0003	high	approved
REC003607	SONG002685	exact_title	SRC0003	high	approved
REC003608	SONG002686	exact_title	SRC0003	high	approved
REC003609	SONG002687	exact_title	SRC0003	high	approved
REC003610	SONG002687	exact_title	SRC0003	high	approved
REC003611	SONG002687	exact_title	SRC0003	high	approved
REC003612	SONG002688	exact_title	SRC0003	high	approved
REC003613	SONG002689	exact_title	SRC0003	high	approved
REC003614	SONG002690	exact_title	SRC0003	high	approved
REC003615	SONG002691	exact_title	SRC0003	high	approved
REC003616	SONG002692	exact_title	SRC0003	high	approved
REC003617	SONG002693	exact_title	SRC0003	high	approved
REC003618	SONG002694	exact_title	SRC0003	high	approved
REC003619	SONG002695	exact_title	SRC0003	high	approved
REC003620	SONG002696	exact_title	SRC0003	high	approved
REC003621	SONG002697	exact_title	SRC0003	high	approved
REC003622	SONG002697	exact_title	SRC0003	high	approved
REC003623	SONG002698	exact_title	SRC0003	high	approved
REC003624	SONG002699	exact_title	SRC0003	high	approved
REC003625	SONG002700	exact_title	SRC0003	high	approved
REC003626	SONG002700	exact_title	SRC0003	high	approved
REC003627	SONG002700	exact_title	SRC0003	high	approved
REC003628	SONG002701	exact_title	SRC0003	high	approved
REC003629	SONG002702	exact_title	SRC0003	high	approved
REC003630	SONG002703	exact_title	SRC0003	high	approved
REC003631	SONG002704	exact_title	SRC0003	high	approved
REC003632	SONG002705	exact_title	SRC0003	high	approved
REC003633	SONG002706	exact_title	SRC0003	high	approved
REC003634	SONG002707	exact_title	SRC0003	high	approved
REC003635	SONG002708	exact_title	SRC0003	high	approved
REC003636	SONG002709	exact_title	SRC0003	high	approved
REC003637	SONG002710	exact_title	SRC0003	high	approved
REC003638	SONG002711	exact_title	SRC0003	high	approved
REC003639	SONG002712	exact_title	SRC0003	high	approved
REC003640	SONG002713	exact_title	SRC0003	high	approved
REC003641	SONG002714	exact_title	SRC0003	high	approved
REC003642	SONG002714	exact_title	SRC0003	high	approved
REC003643	SONG002715	exact_title	SRC0003	high	approved
REC003644	SONG002716	exact_title	SRC0003	high	approved
REC003645	SONG002717	exact_title	SRC0003	high	approved
REC003646	SONG002718	exact_title	SRC0003	high	approved
REC003647	SONG002719	exact_title	SRC0003	high	approved
REC003648	SONG002720	exact_title	SRC0003	high	approved
REC003649	SONG002721	exact_title	SRC0003	high	approved
REC003650	SONG002722	exact_title	SRC0003	high	approved
REC003651	SONG002723	exact_title	SRC0003	high	approved
REC003652	SONG002724	exact_title	SRC0003	high	approved
REC003653	SONG002725	exact_title	SRC0003	high	approved
REC003654	SONG002726	exact_title	SRC0003	high	approved
REC003655	SONG002727	exact_title	SRC0003	high	approved
REC003656	SONG002728	exact_title	SRC0003	high	approved
REC003657	SONG002729	exact_title	SRC0003	high	approved
REC003658	SONG002730	exact_title	SRC0003	high	approved
REC003659	SONG002731	exact_title	SRC0003	high	approved
REC003660	SONG002732	exact_title	SRC0003	high	approved
REC003661	SONG002733	exact_title	SRC0003	high	approved
REC003662	SONG002733	exact_title	SRC0003	high	approved
REC003663	SONG002733	exact_title	SRC0003	high	approved
REC003664	SONG002733	exact_title	SRC0003	high	approved
REC003665	SONG002734	exact_title	SRC0003	high	approved
REC003666	SONG002735	exact_title	SRC0003	high	approved
REC003667	SONG002736	exact_title	SRC0003	high	approved
REC003668	SONG002737	exact_title	SRC0003	high	approved
REC003669	SONG002738	exact_title	SRC0003	high	approved
REC003670	SONG002739	exact_title	SRC0003	high	approved
REC003671	SONG002740	exact_title	SRC0003	high	approved
REC003672	SONG002741	exact_title	SRC0003	high	approved
REC003673	SONG002742	exact_title	SRC0003	high	approved
REC003674	SONG002743	exact_title	SRC0003	high	approved
REC003675	SONG002744	exact_title	SRC0003	high	approved
REC003676	SONG002745	exact_title	SRC0003	high	approved
REC003677	SONG002745	exact_title	SRC0003	high	approved
REC003678	SONG002746	exact_title	SRC0003	high	approved
REC003679	SONG002746	exact_title	SRC0003	high	approved
REC003680	SONG002746	exact_title	SRC0003	high	approved
REC003681	SONG002747	exact_title	SRC0003	high	approved
REC003682	SONG002748	exact_title	SRC0003	high	approved
REC003683	SONG002749	exact_title	SRC0003	high	approved
REC003684	SONG002750	exact_title	SRC0003	high	approved
REC003685	SONG002751	exact_title	SRC0003	high	approved
REC003686	SONG002751	exact_title	SRC0003	high	approved
REC003687	SONG002752	exact_title	SRC0003	high	approved
REC003688	SONG002753	exact_title	SRC0003	high	approved
REC003689	SONG002754	exact_title	SRC0003	high	approved
REC003690	SONG002755	exact_title	SRC0003	high	approved
REC003691	SONG002755	exact_title	SRC0003	high	approved
REC003692	SONG002755	exact_title	SRC0003	high	approved
REC003693	SONG002756	exact_title	SRC0003	high	approved
REC003694	SONG002757	exact_title	SRC0003	high	approved
REC003695	SONG002758	exact_title	SRC0003	high	approved
REC003696	SONG002759	exact_title	SRC0003	high	approved
REC003697	SONG002759	exact_title	SRC0003	high	approved
REC003698	SONG002760	exact_title	SRC0003	high	approved
REC003699	SONG002761	exact_title	SRC0003	high	approved
REC003700	SONG002762	exact_title	SRC0003	high	approved
REC003701	SONG002763	exact_title	SRC0003	high	approved
REC003702	SONG002764	exact_title	SRC0003	high	approved
REC003703	SONG002765	exact_title	SRC0003	high	approved
REC003704	SONG002766	exact_title	SRC0003	high	approved
REC003705	SONG002767	exact_title	SRC0003	high	approved
REC003706	SONG002768	exact_title	SRC0003	high	approved
REC003707	SONG002769	exact_title	SRC0003	high	approved
REC003708	SONG002770	exact_title	SRC0003	high	approved
REC003709	SONG002771	exact_title	SRC0003	high	approved
REC003710	SONG002772	exact_title	SRC0003	high	approved
REC003711	SONG002773	exact_title	SRC0003	high	approved
REC003712	SONG002774	exact_title	SRC0003	high	approved
REC003713	SONG002775	exact_title	SRC0003	high	approved
REC003714	SONG002776	exact_title	SRC0003	high	approved
REC003715	SONG002777	exact_title	SRC0003	high	approved
REC003716	SONG002778	exact_title	SRC0003	high	approved
REC003717	SONG002779	exact_title	SRC0003	high	approved
REC003718	SONG002780	exact_title	SRC0003	high	approved
REC003719	SONG002781	exact_title	SRC0003	high	approved
REC003720	SONG002781	exact_title	SRC0003	high	approved
REC003721	SONG002782	exact_title	SRC0003	high	approved
REC003722	SONG002783	exact_title	SRC0003	high	approved
REC003723	SONG002783	exact_title	SRC0003	high	approved
REC003724	SONG002784	exact_title	SRC0003	high	approved
REC003725	SONG002785	exact_title	SRC0003	high	approved
REC003726	SONG002786	exact_title	SRC0003	high	approved
REC003727	SONG002787	exact_title	SRC0003	high	approved
REC003728	SONG002788	exact_title	SRC0003	high	approved
REC003729	SONG002789	exact_title	SRC0003	high	approved
REC003730	SONG002790	exact_title	SRC0003	high	approved
REC003731	SONG002791	exact_title	SRC0003	high	approved
REC003732	SONG002792	exact_title	SRC0003	high	approved
REC003733	SONG002793	exact_title	SRC0003	high	approved
REC003734	SONG002794	exact_title	SRC0003	high	approved
REC003735	SONG002794	exact_title	SRC0003	high	approved
REC003736	SONG002795	exact_title	SRC0003	high	approved
REC003737	SONG002795	exact_title	SRC0003	high	approved
REC003738	SONG002796	exact_title	SRC0003	high	approved
REC003739	SONG002797	exact_title	SRC0003	high	approved
REC003740	SONG002798	exact_title	SRC0003	high	approved
REC003741	SONG002799	exact_title	SRC0003	high	approved
REC003742	SONG002800	exact_title	SRC0003	high	approved
REC003743	SONG002800	exact_title	SRC0003	high	approved
REC003744	SONG002801	exact_title	SRC0003	high	approved
REC003745	SONG002802	exact_title	SRC0003	high	approved
REC003746	SONG002803	exact_title	SRC0003	high	approved
REC003747	SONG002803	exact_title	SRC0003	high	approved
REC003748	SONG002804	exact_title	SRC0003	high	approved
REC003749	SONG002805	exact_title	SRC0003	high	approved
REC003750	SONG002805	exact_title	SRC0003	high	approved
REC003751	SONG002805	exact_title	SRC0003	high	approved
REC003752	SONG002805	exact_title	SRC0003	high	approved
REC003753	SONG002805	exact_title	SRC0003	high	approved
REC003754	SONG002805	exact_title	SRC0003	high	approved
REC003755	SONG002805	exact_title	SRC0003	high	approved
REC003756	SONG002806	exact_title	SRC0003	high	approved
REC003757	SONG002807	exact_title	SRC0003	high	approved
REC003758	SONG002808	exact_title	SRC0003	high	approved
REC003759	SONG002809	exact_title	SRC0003	high	approved
REC003760	SONG002810	exact_title	SRC0003	high	approved
REC003761	SONG002811	exact_title	SRC0003	high	approved
REC003762	SONG002812	exact_title	SRC0003	high	approved
REC003763	SONG002813	exact_title	SRC0003	high	approved
REC003764	SONG002813	exact_title	SRC0003	high	approved
REC003765	SONG002814	exact_title	SRC0003	high	approved
REC003766	SONG002815	exact_title	SRC0003	high	approved
REC003767	SONG002816	exact_title	SRC0003	high	approved
REC003768	SONG002816	exact_title	SRC0003	high	approved
REC003769	SONG002817	exact_title	SRC0003	high	approved
REC003770	SONG002818	exact_title	SRC0003	high	approved
REC003771	SONG002818	exact_title	SRC0003	high	approved
REC003772	SONG002819	exact_title	SRC0003	high	approved
REC003773	SONG002819	exact_title	SRC0003	high	approved
REC003774	SONG002820	exact_title	SRC0003	high	approved
REC003775	SONG002821	exact_title	SRC0003	high	approved
REC003776	SONG002822	exact_title	SRC0003	high	approved
REC003777	SONG002822	exact_title	SRC0003	high	approved
REC003778	SONG002823	exact_title	SRC0003	high	approved
REC003779	SONG002823	exact_title	SRC0003	high	approved
REC003780	SONG002824	exact_title	SRC0003	high	approved
REC003781	SONG002824	exact_title	SRC0003	high	approved
REC003782	SONG002825	exact_title	SRC0003	high	approved
REC003783	SONG002825	exact_title	SRC0003	high	approved
REC003784	SONG002826	exact_title	SRC0003	high	approved
REC003785	SONG002826	exact_title	SRC0003	high	approved
REC003786	SONG002826	exact_title	SRC0003	high	approved
REC003787	SONG002826	exact_title	SRC0003	high	approved
REC003788	SONG002826	exact_title	SRC0003	high	approved
REC003789	SONG002826	exact_title	SRC0003	high	approved
REC003790	SONG002827	exact_title	SRC0003	high	approved
REC003791	SONG002828	exact_title	SRC0003	high	approved
REC003792	SONG002829	exact_title	SRC0003	high	approved
REC003793	SONG002830	exact_title	SRC0003	high	approved
REC003794	SONG002831	exact_title	SRC0003	high	approved
REC003795	SONG002831	exact_title	SRC0003	high	approved
REC003796	SONG002832	exact_title	SRC0003	high	approved
REC003797	SONG002833	exact_title	SRC0003	high	approved
REC003798	SONG002834	exact_title	SRC0003	high	approved
REC003799	SONG002835	exact_title	SRC0003	high	approved
REC003800	SONG002835	exact_title	SRC0003	high	approved
REC003801	SONG002836	exact_title	SRC0003	high	approved
REC003802	SONG002837	exact_title	SRC0003	high	approved
REC003803	SONG002837	exact_title	SRC0003	high	approved
REC003804	SONG002838	exact_title	SRC0003	high	approved
REC003805	SONG002839	exact_title	SRC0003	high	approved
REC003806	SONG002840	exact_title	SRC0003	high	approved
REC003807	SONG002841	exact_title	SRC0003	high	approved
REC003808	SONG002841	exact_title	SRC0003	high	approved
REC003809	SONG002842	exact_title	SRC0003	high	approved
REC003810	SONG002843	exact_title	SRC0003	high	approved
REC003811	SONG002844	exact_title	SRC0003	high	approved
REC003812	SONG002844	exact_title	SRC0003	high	approved
REC003813	SONG002845	exact_title	SRC0003	high	approved
REC003814	SONG002846	exact_title	SRC0003	high	approved
REC003815	SONG002847	exact_title	SRC0003	high	approved
REC003816	SONG002848	exact_title	SRC0003	high	approved
REC003817	SONG002849	exact_title	SRC0003	high	approved
REC003818	SONG002850	exact_title	SRC0003	high	approved
REC003819	SONG002850	exact_title	SRC0003	high	approved
REC003820	SONG002851	exact_title	SRC0003	high	approved
REC003821	SONG002852	exact_title	SRC0003	high	approved
REC003822	SONG002853	exact_title	SRC0003	high	approved
REC003823	SONG002854	exact_title	SRC0003	high	approved
REC003824	SONG002855	exact_title	SRC0003	high	approved
REC003825	SONG002856	exact_title	SRC0003	high	approved
REC003826	SONG002857	exact_title	SRC0003	high	approved
REC003827	SONG002858	exact_title	SRC0003	high	approved
REC003828	SONG002859	exact_title	SRC0003	high	approved
REC003829	SONG002860	exact_title	SRC0003	high	approved
REC003830	SONG002861	exact_title	SRC0003	high	approved
REC003831	SONG002862	exact_title	SRC0003	high	approved
REC003832	SONG002863	exact_title	SRC0003	high	approved
REC003833	SONG002864	exact_title	SRC0003	high	approved
REC003834	SONG002864	exact_title	SRC0003	high	approved
REC003835	SONG002864	exact_title	SRC0003	high	approved
REC003836	SONG002865	exact_title	SRC0003	high	approved
REC003837	SONG002866	exact_title	SRC0003	high	approved
REC003838	SONG002867	exact_title	SRC0003	high	approved
REC003839	SONG002868	exact_title	SRC0003	high	approved
REC003840	SONG002869	exact_title	SRC0003	high	approved
REC003841	SONG002870	exact_title	SRC0003	high	approved
REC003842	SONG002870	exact_title	SRC0003	high	approved
REC003843	SONG002871	exact_title	SRC0003	high	approved
REC003844	SONG002872	exact_title	SRC0003	high	approved
REC003845	SONG002873	exact_title	SRC0003	high	approved
REC003846	SONG002873	exact_title	SRC0003	high	approved
REC003847	SONG002874	exact_title	SRC0003	high	approved
REC003848	SONG002875	exact_title	SRC0003	high	approved
REC003849	SONG002876	exact_title	SRC0003	high	approved
REC003850	SONG002877	exact_title	SRC0003	high	approved
REC003851	SONG002878	exact_title	SRC0003	high	approved
REC003852	SONG002879	exact_title	SRC0003	high	approved
REC003853	SONG002880	exact_title	SRC0003	high	approved
REC003854	SONG002880	exact_title	SRC0003	high	approved
REC003855	SONG002880	exact_title	SRC0003	high	approved
REC003856	SONG002881	exact_title	SRC0003	high	approved
REC003857	SONG002881	exact_title	SRC0003	high	approved
REC003858	SONG002882	exact_title	SRC0003	high	approved
REC003859	SONG002883	exact_title	SRC0003	high	approved
REC003860	SONG002884	exact_title	SRC0003	high	approved
REC003861	SONG002885	exact_title	SRC0003	high	approved
REC003862	SONG002886	exact_title	SRC0003	high	approved
REC003863	SONG002887	exact_title	SRC0003	high	approved
REC003864	SONG002888	exact_title	SRC0003	high	approved
REC003865	SONG002889	exact_title	SRC0003	high	approved
REC003866	SONG002890	exact_title	SRC0003	high	approved
REC003867	SONG002891	exact_title	SRC0003	high	approved
