
----- authority/staging/unit0119/UNIT0119_PROMOTION_READY_FROM_RECOVERY.tsv -----

----- authority/staging/unit0119/UNIT0119_STILL_REVIEW_REQUIRED.tsv -----
unit_candidate_id	UNIT0113-09-007	1
unit_candidate_id	UNIT0113-09-008	1
unit_candidate_id	UNIT0113-09-009	1
unit_candidate_id	UNIT0113-09-010	1
unit_candidate_id	UNIT0113-11-001	1
unit_candidate_id	UNIT0113-11-002	1
unit_candidate_id	UNIT0113-11-003	1
unit_candidate_id	UNIT0113-11-004	1
unit_candidate_id	UNIT0113-11-005	1
unit_candidate_id	UNIT0113-11-006	1
unit_candidate_id	UNIT0113-11-007	1
unit_candidate_id	UNIT0113-11-008	1
unit_candidate_id	UNIT0113-11-009	1
unit_candidate_id	UNIT0113-11-010	1
unit_candidate_id	UNIT0113-12-001	1
unit_candidate_id	UNIT0113-12-002	1
